id;country_en;city_en;lat;lng;population
6620;Russia;Novosibirsk;55.0083526;82.9357327;1419007
6621;Russia;Novokuznetsk;53.7595935;87.1215705;539616
6622;Russia;Novoaltaysk;53.4415721;83.9208351;61050
6623;Russia;Norilsk;69.35579;88.1892938;140800
6624;Russia;Nizhnevartovsk;60.9431185;76.5433724;244937
6625;Russia;Nefteyugansk;61.0980641;72.5816466;112632
6626;Russia;Nazarovo;56.0131955;90.402565;55252
6627;Russia;Minusinsk;53.6978211;91.6963172;72781
6628;Russia;Miass;55.0506795;60.1034961;167500
6629;Russia;Mezhdurechensk;53.6836301;88.0813924;101026
6630;Russia;Lesosibirsk;58.2276178;92.4960319;65945
6631;Russia;Leninsk-Kuznetsky;54.6699128;86.1734538;109023
6632;Russia;Kyzyl;51.7150832;94.4574804;108240
6633;Russia;Kurgan;55.4649113;65.3053512;343129
6634;Russia;Krasnoyarsk;56.0152834;92.8932476;927200
6635;Russia;Krasnotur'insk;59.7650618;60.2158834;62600
6636;Russia;Kopeysk;55.1339695;61.6457637;70780
6637;Russia;Kiselevsk;54.0055243;86.649758;104000
6638;Russia;Khanty-Mansiysk;61.0090919;69.0374596;67800
6639;Russia;Kemerovo;55.3450231;86.0623044;477090
6640;Russia;Kansk;56.2168141;95.7198146;101502
6641;Russia;Kamensk-Ural'skiy;56.4253389;61.9222979;182500
6642;Russia;Iskitim;54.6167986;83.3055678;61827
6643;Russia;Ishim;56.1146308;69.4771245;67762
6644;Russia;Gorno-Altaysk;51.942186;85.9719355;54917
6645;Russia;Chernogorsk;53.8247092;91.322872;71582
6646;Russia;Chelyabinsk;55.1644419;61.4368431;1062919
6647;Russia;Biysk;52.5072747;85.1472004;215430
6648;Russia;Berezovskiy;55.571186;86.1955771;55000
6649;Russia;Berdsk;54.7750638;83.0800316;90250
6650;Russia;Belovo;54.4102969;86.2936947;75764
6651;Russia;Barnaul;53.3547792;83.7697832;599579
6652;Russia;Asbest;57.0021465;61.4582177;74583
6653;Russia;Anzhero-Sudzhensk;56.0838416;86.0251017;82526
6654;Russia;Achinsk;56.2360841;90.4903153;117634
6655;Russia;Abakan;53.7175644;91.4293172;167289
6656;Russia;Snezhinsk;56.0571732;60.7543988;50086
6657;Russia;Ozersk;55.71381;60.7009592;81023
6658;Russia;Zheleznogorsk;56.25111;93.53194;93834
6659;Russia;Novoural'sk;57.2575239;60.0834488;93849
6660;Russia;Seversk;56.6192692;84.8816834;109844
6661;Russia;Yakutsk;62.0354523;129.6754745;235600
6662;Russia;Vladivostok;43.1737387;132.0064506;587022
6663;Russia;Ust'-Ilimsk;57.9845406;102.7395955;100271
6664;Russia;Ussuriysk;43.8023134;131.963089;157068
6665;Russia;Usol'ye-Sibirskoye;52.7664236;103.6381712;85900
6666;Russia;Ulan-Ude;51.8238785;107.607338;360278
6667;Russia;Tulun;54.5699077;100.5817565;51330
6668;Russia;Svobodnyy;51.3768658;128.1347222;61017
6669;Russia;Neryungri;56.6614269;124.7058164;66320
6670;Russia;Nakhodka;42.8222753;132.8834039;146920
6671;Russia;Krasnokamensk;50.0966137;118.0361308;54316
6672;Russia;Komsomolsk-on-Amur;50.5670331;136.9658947;275908
6673;Russia;Khabarovsk;48.5027313;135.0662599;579000
6674;Russia;Irkutsk;52.2869741;104.3050183;586695
6675;Russia;Chita;52.0515032;113.4711906;308500
6676;Russia;Cheremkhovo;53.1400556;103.0939762;57395
6677;Russia;Blagoveshchensk;50.2727763;127.5404017;221296
6678;Russia;Birobidzhan;48.7803574;132.9130744;76146
6679;Russia;Belogorsk;50.919895;128.4833835;67911
6680;Russia;Artem;43.3696608;132.1724749;102300
6681;Russia;Arsen'yev;44.1580429;133.2645475;58700
6682;Russia;Angarsk;52.5155702;103.91716;243158
6683;Russia;Bratsk;56.1737661;101.6038976;256600
6684;Russia;Yuzhno-Sakhalinsk;46.9641127;142.7347556;176484
6685;Russia;Petropavlovsk-Kamchatsky;53.0409109;158.6777259;187282
6686;Russia;Magadan;59.5611525;150.8301413;95282
6687;Russia;Kogalym;62.2665501;74.5446849;57800
6688;Russia;Lesnoy;56.750043;60.4348384;55100
6689;Russia;Vostochnoe Degunino;55.8840082;37.5573562;95000
6690;Rwanda;Musanze;-1.5034616;29.6325305;86685
6691;Rwanda;Kigali;-1.9705786;30.1044288;745261
6692;Rwanda;Gitarama;-2.0804472;29.7599761;87613
6693;Rwanda;Cyangugu;-2.4756775;28.917927;63883
6694;Rwanda;Gisenyi;-1.6791575;29.2611335;83623
6695;Rwanda;Byumba;-1.5791079;30.0694123;70593
6696;Rwanda;Butare;-2.6077503;29.7368128;89600
6697;Saudi Arabia;Yanbu;24.0231757;38.1899782;200161
6698;Saudi Arabia;Tarut;26.57332;50.03694;85371
6699;Saudi Arabia;Tabuk;28.3835079;36.5661908;455450
6700;Saudi Arabia;Sultanah;24.май;39.58;946697
6701;Saudi Arabia;Sayhat;26.4914586;50.0084998;66702
6702;Saudi Arabia;Sakakah;29.8780031;40.1043057;128332
6703;Saudi Arabia;Sabya;17.1547981;42.6268969;54108
6704;Saudi Arabia;Qal'at Bishah;19.9763524;42.5901672;81828
6705;Saudi Arabia;Najran;17.5656036;44.2289441;258573
6706;Saudi Arabia;Mecca;21.3890824;39.8579118;1323624
6707;Saudi Arabia;Khamis Mushait;18.3093394;42.7662325;387553
6708;Saudi Arabia;Jizan;16.8893586;42.5705674;105198
6709;Saudi Arabia;Jeddah;21.2854067;39.2375507;2867446
6710;Saudi Arabia;Ha'il;27.5114102;41.7208243;267005
6711;Saudi Arabia;Buraydah;26.3592309;43.981812;391336
6712;Saudi Arabia;Az Zulfi;26.3098543;44.831834;53144
6713;Saudi Arabia;Dhahran;26.2361248;50.0393017;99540
6714;Saudi Arabia;Ta'if;21.4372729;40.5127142;530848
6715;Saudi Arabia;Riyadh;24.7135517;46.6752957;4205961
6716;Saudi Arabia;Ar Rass;25.8517475;43.5222313;81728
6717;Saudi Arabia;'Ar'ar;30.9599447;41.0595636;148540
6718;Saudi Arabia;Qurayyat;31.3296352;37.3613533;102903
6719;Saudi Arabia;Al Qatif;26.5764917;49.998236;98259
6720;Saudi Arabia;Al Mubarraz;25.4051051;49.5483671;290802
6721;Saudi Arabia;Al Mithnab;25.8568978;44.2242106;60870
6722;Saudi Arabia;Medina;24.5246542;39.5691841;1300000
6723;Saudi Arabia;Khobar;26.2171906;50.1971381;165799
6724;Saudi Arabia;Al Khafji;28.4256618;48.4887224;54857
6725;Saudi Arabia;Al Jubayl;26.9597709;49.5687416;237274
6726;Saudi Arabia;Al Hufuf;25.3141558;49.6299077;293179
6727;Saudi Arabia;Al Bahah;20.0217407;41.4712733;88419
6728;Saudi Arabia;Ad Dawadimi;24.5167005;44.4181786;54474
6729;Saudi Arabia;Dammam;26.3926665;49.9777136;768602
6730;Saudi Arabia;Abha;18.2464685;42.5117238;210886
6731;Saudi Arabia;Ash Shafa;21.0744245;40.3241759;72190
6732;Saudi Arabia;Unaizah;26.0833976;43.9627492;163729
6733;Solomon Islands;Honiara;-9.4456381;159.9728999;56298
6734;Sudan;Wad Medani;14.393082;33.5392081;332714
6735;Sudan;Umm Ruwaba;12.9028236;31.2282958;55742
6736;Sudan;Omdurman;15.6475782;32.4806894;1200000
6737;Sudan;Shendi;16.6742682;33.4495644;53568
6738;Sudan;Sinnar;13.567469;33.5672045;130122
6739;Sudan;Rabak;13.1795278;32.7520139;135281
6740;Sudan;Kosti;13.1234679;32.650351;345068
6741;Sudan;Kassala;15.4581332;36.4039629;401477
6742;Sudan;Kadugli;11.0105443;29.7136456;87666
6743;Sudan;Port Sudan;19.5903471;37.1901616;489725
6744;Sudan;Atbara;17.7014525;34.0084395;107930
6745;Sudan;An Nuhud;12.6948291;28.4279933;108008
6746;Sudan;El Obeid;13.1782149;30.2166519;393311
6747;Sudan;Al Qadarif;14.024307;35.3685679;363945
6748;Sudan;Al Manaqil;14.2549626;33.000095;128297
6749;Sudan;Khartoum;15.5006544;32.5598994;1974647
6750;Sudan;Geneina;13.447898;22.4649083;162981
6751;Sudan;El Fasher;13.6197501;25.3548713;252609
6752;Sudan;Ad Douiem;13.9951228;32.2994127;87068
6753;Sudan;El Daein;11.4613136;26.1241257;264734
6754;Sudan;Ed Damer;17.5803263;33.9694276;103941
6755;Sudan;Ad-Damazin;11.785454;34.3421397;186051
6756;Sweden;Umea;63.8258471;20.2630354;74005
6757;Sweden;Vaexjoe;56.8790044;14.8058522;59600
6758;Sweden;Vasteras;59.6099005;16.5448091;107194
6759;Sweden;Uppsala;59.8585638;17.6389267;127734
6760;Sweden;Taby;59.4419;18.0703299;58123
6761;Sweden;Stockholm;59.3293235;18.0685808;1253309
6762;Sweden;Solna;59.3688791;18.0084334;66909
6763;Sweden;Sollentuna;59.43911;17.94148;58897
6764;Sweden;Soedertaelje;59.195363;17.625689;60279
6765;Sweden;Orebro;59.2752626;15.2134105;98573
6766;Sweden;Norrkoping;58.587745;16.192421;82903
6767;Sweden;Moelndal;57.65;12.016667;59430
6768;Sweden;Malmoe;55.604981;13.003822;261548
6769;Sweden;Lund;55.7046601;13.1910073;76263
6770;Sweden;Linkoping;58.410807;15.6213727;96732
6771;Sweden;Karlstad;59.4021806;13.5114977;59266
6772;Sweden;Jonkoping;57.7826137;14.1617876;83202
6773;Sweden;Huddinge;59.23633;17.9821561;90182
6774;Sweden;Helsingborg;56.0464674;12.6945121;91025
6775;Sweden;Haninge;59.17555;18.1413702;74968
6776;Sweden;Halmstad;56.6743748;12.8577884;55657
6777;Sweden;Goeteborg;57.70887;11.97456;504084
6778;Sweden;Gavle;60.6748796;17.1412726;68635
6779;Sweden;Eskilstuna;59.3712486;16.5098045;59016
6780;Sweden;Boras;57.721035;12.939819;63223
6781;Singapore;Singapore;1.3553794;103.8677444;3547809
6782;Slovenia;Maribor;46.5546503;15.6458812;95171
6783;Slovenia;Ljubljana;46.0569465;14.5057515;272220
6784;Slovakia;Presov;49.0018324;21.2393119;94718
6785;Slovakia;Poprad;49.0511221;20.295414;57431
6786;Slovakia;Kosice;48.7163857;21.2610746;236563
6787;Slovakia;Zilina;49.2194498;18.7408001;85985
6788;Slovakia;Trnava;48.3709108;17.5833218;69785
6789;Slovakia;Trencin;48.884936;18.0335209;58278
6790;Slovakia;Prievidza;48.7745206;18.6245383;52987
6791;Slovakia;Nitra;48.3061414;18.076376;86329
6792;Slovakia;Martin;49.0616613;18.9190235;60817
6793;Slovakia;Bratislava;48.1485965;17.1077477;423737
6794;Slovakia;Banska Bystrica;48.736277;19.1461917;82336
6795;Sierra Leone;Makeni;8.8719747;-12.0375565;87679
6796;Sierra Leone;Koidu;8.6448125;-10.9693968;88000
6797;Sierra Leone;Kenema;7.8632147;-11.1957172;143137
6798;Sierra Leone;Freetown;8.4656765;-13.2317225;802639
6799;Sierra Leone;Bo;7.9551791;-11.7409946;174354
6800;Senegal;Ziguinchor;12.5641479;-16.2639825;159778
6801;Senegal;Touba;14.8665572;-15.8994956;529176
6802;Senegal;Tiebo;14.63333;-16.23333;100289
6803;Senegal;Thies Nones;14.7790314;-16.9638997;252320
6804;Senegal;Tambacounda;13.7725888;-13.6710059;78800
6805;Senegal;Saint-Louis;16.0326307;-16.4818167;176000
6806;Senegal;Pikine;14.7589446;-17.3937536;874062
6807;Senegal;Mbake;14.6848532;-17.4490512;74100
6808;Senegal;Louga;15.6141768;-16.22868;67154
6809;Senegal;Kolda;12.9107495;-14.9505671;58809
6810;Senegal;Kaolack;14.1652083;-16.0757749;172305
6811;Senegal;Dakar;14.7645042;-17.3660286;2476400
6812;Somalia;Qoryooley;1.7880873;44.5290018;51720
6813;Somalia;Mogadishu;2.0469343;45.3181623;2587183
6814;Somalia;Marka;1.7174656;44.7686135;230100
6815;Somalia;Kismayo;-0.3560455;42.5460573;234852
6816;Somalia;Jamaame;0.0668528;42.7442571;185270
6817;Somalia;Hargeysa;9.562389;44.0770134;477876
6818;Somalia;Garoowe;8.4084158;48.4837239;57300
6819;Somalia;Gaalkacyo;6.7872726;47.4392352;61200
6820;Somalia;Burao;9.5259166;45.5346307;99270
6821;Somalia;Bosaso;11.2755407;49.1878994;74287
6822;Somalia;Berbera;10.4347941;45.0139904;242344
6823;Somalia;Beledweyne;4.7429412;45.2009362;55410
6824;Somalia;Baidoa;3.1140502;43.651925;129839
6825;Somalia;Afgooye;2.1426226;45.1167167;65461
6826;Somalia;Laascaanood;8.475987;47.3657603;60100
6827;Suriname;Paramaribo;5.8520355;-55.2038278;223757
6828;South Sudan;Wau;7.7091884;27.9834738;127384
6829;South Sudan;Malakal;9.5279875;31.6682347;160765
6830;South Sudan;Juba;4.859363;31.57125;300000
6831;Sao Tome and Principe;Sao Tome;0.3301924;6.733343;53300
6832;El Salvador;Usulutan;13.3453114;-88.4428112;51910
6833;El Salvador;Soyapango;13.710045;-89.1372527;329708
6834;El Salvador;Sonsonate;13.7113876;-89.7239097;59468
6835;El Salvador;Santa Ana;13.9778279;-89.5639119;176661
6836;El Salvador;San Salvador;13.6929403;-89.2181911;525990
6837;El Salvador;San Miguel;13.4451041;-88.2461183;161880
6838;El Salvador;San Marcos;13.6609515;-89.1729807;54615
6839;El Salvador;Santa Tecla;13.6757837;-89.2894733;124694
6840;El Salvador;Mejicanos;13.7334639;-89.2134345;160317
6841;El Salvador;Delgado;13.7564789;-89.1658376;71594
6842;El Salvador;Apopa;13.8086742;-89.1801225;112158
6843;Syria;Tartouss;34.8959276;35.8866517;89457
6844;Syria;Tadmur;34.570012;38.2921653;51015
6845;Syria;As Salamiyah;35.014542;37.057049;94887
6846;Syria;Manbij;36.5352848;37.9678652;68888
6847;Syria;Jablah;35.368795;35.9206549;65915
6848;Syria;Idlib;35.9310271;36.6417777;128840
6849;Syria;Homs;34.7324273;36.7136959;775404
6850;Syria;Hamah;35.1408881;36.7551993;460602
6851;Syria;Aleppo;36.2021047;37.1342603;1602264
6852;Syria;Douma;33.5727724;36.4093761;111864
6853;Syria;Damascus;33.5138073;36.2765279;1569394
6854;Syria;Deir ez-Zor;35.3296518;40.1350341;242565
6855;Syria;Darayya;33.456443;36.2359629;71596
6856;Syria;Dar'a;32.626434;36.1033061;97969
6857;Syria;I'zaz;36.5439382;37.2115829;66138
6858;Syria;At Tall;33.6088731;36.3172993;55561
6859;Syria;Ath Thawrah;35.838063;38.5375358;87880
6860;Syria;As Suwayda';32.7128968;36.5662858;59052
6861;Syria;As Safirah;36.0833723;37.3720392;95832
6862;Syria;Ar Rastan;34.9249587;36.733459;53152
6863;Syria;Ar Raqqah;35.9594106;38.9981052;177636
6864;Syria;Al Mayadin;35.0160783;40.44654;54534
6865;Syria;Latakia;35.5407103;35.7952667;340181
6866;Syria;Al Hasakah;36.507867;40.7462671;81539
6867;Syria;Al Bab;36.3721329;37.5161409;130745
6868;Syria;Albu Kamal;34.4653258;40.9081831;57572
6869;Swaziland;Mbabane;-26.3054482;31.1366715;76218
6870;Swaziland;Manzini;-26.644588;31.3541631;110537
6871;Chad;Abeche;13.8359124;20.8433709;74188
6872;Chad;Sagh;9.1429;18.3923;102528
6873;Chad;N'Djamena;12.1348457;15.0557415;721081
6874;Chad;Moundou;8.5914775;16.0757749;135167
6875;Togo;Tsevie;6.4329457;1.2073261;55775
6876;Togo;Sokode;8.9779832;1.1448981;117811
6877;Togo;Lome;6.1724969;1.2313618;749700
6878;Togo;Kpalime;6.9097671;0.6298922;75084
6879;Togo;Kara;9.5486112;1.1977158;104207
6880;Togo;Bassar;9.2610914;0.7770529;61845
6881;Togo;Atakpame;7.5286908;1.1305049;80683
6882;Thailand;Ban Talat Yai;7.885443;98.401544;52192
6883;Thailand;Trang;7.5593851;99.6110065;66713
6884;Thailand;Tha Maka;13.9257493;99.7901781;52907
6885;Thailand;Surat Thani;9.1382389;99.3217483;127201
6886;Thailand;Ratchaburi;13.5282893;99.8134211;92448
6887;Thailand;Phuket;7.8804479;98.3922504;89072
6888;Thailand;Nakhon Si Thammarat;8.4303975;99.9631219;120836
6889;Thailand;Lampang;18.2888404;99.490874;156139
6890;Thailand;Kanchanaburi;14.0227797;99.5328115;63699
6891;Thailand;Kamphaeng Phet;16.4827798;99.5226618;58787
6892;Thailand;Hua Hin;12.5683747;99.9576888;50456
6893;Thailand;Chumphon;10.4930496;99.1800199;55835
6894;Thailand;Chiang Rai;19.9071656;99.830955;78756
6895;Thailand;Chiang Mai;18.787747;98.9931284;200952
6896;Thailand;Ban Pong;13.8105014;99.8766825;57559
6897;Thailand;Ban Mai;7.20411;100.54508;86899
6898;Thailand;Yala;6.541147;101.2803947;93558
6899;Thailand;Uttaradit;17.6200886;100.0992942;58313
6900;Thailand;Udon Thani;17.4138413;102.7872325;247231
6901;Thailand;Ubon Ratchathani;15.2448453;104.8472995;122533
6902;Thailand;Suphan Buri;14.4744892;100.1177128;53399
6903;Thailand;Songkhla;7.1897659;100.5953813;84264
6904;Thailand;Si Racha;13.1641308;100.9216588;178916
6905;Thailand;Sattahip;12.6869126;100.8991043;65444
6906;Thailand;Saraburi;14.5289154;100.9101421;67763
6907;Thailand;Samut Sakhon;13.5475216;100.2743956;63498
6908;Thailand;Samut Prakan;13.5990961;100.5998319;388920
6909;Thailand;Sakon Nakhon;17.1664211;104.1486055;76237
6910;Thailand;Rayong;12.707434;101.1473517;106737
6911;Thailand;Phra Pradaeng;13.6574562;100.5537428;171333
6912;Thailand;Phra Phutthabat;14.7537727;100.8225732;57008
6913;Thailand;Phra Nakhon Si Ayutthaya;14.3532128;100.5689599;81962
6914;Thailand;Phitsanulok;16.8211238;100.2658516;103427
6915;Thailand;Phetchabun;16.301669;101.1192804;50656
6916;Thailand;Pak Kret;13.8994973;100.5426442;182926
6917;Thailand;Mueang Nonthaburi;13.862106;100.5143696;291555
6918;Thailand;Nong Khai;17.8782803;102.7412638;63609
6919;Thailand;Nakhon Sawan;15.6930072;100.1225595;91802
6920;Thailand;Nakhon Ratchasima;14.9798997;102.0977693;208781
6921;Thailand;Nakhon Pathom;13.8199206;100.0621676;117927
6922;Thailand;Maha Sarakham;16.0132015;103.1615169;51584
6923;Thailand;Lop Buri;14.7995081;100.6533706;57761
6924;Thailand;Bangkok;13.7563309;100.5017651;5104476
6925;Thailand;Krathum Baen;13.6655807;100.2712297;72819
6926;Thailand;Klaeng;12.6596892;101.4679893;55619
6927;Thailand;Khon Kaen;16.4419355;102.8359921;147579
6928;Thailand;Khlong Luang;14.0654264;100.6473542;118551
6929;Thailand;Kalasin;16.4314078;103.5058755;55102
6930;Thailand;Hat Yai;7.0086472;100.4746879;191696
6931;Thailand;Chon Buri;13.3611431;100.9846717;219164
6932;Thailand;Chanthaburi;12.6112485;102.1037806;99819
6933;Thailand;Chaiyaphum;15.8068173;102.0315027;58350
6934;Thailand;Ban Rangsit;13.9814784;100.6465843;123382
6935;Thailand;Phatthaya;12.9276082;100.8770813;97296
6936;Thailand;Ban Lam Luk Ka;13.9600017;100.7799099;60700
6937;Thailand;Bang Kruai;13.8135951;100.4227992;78305
6938;Tajikistan;Istaravshan;39.8772715;69.0254926;52851
6939;Tajikistan;Qurghonteppa;37.8456119;68.7989617;65000
6940;Tajikistan;Kulob;37.9273983;69.8001762;78786
6941;Tajikistan;Dushanbe;38.5597722;68.7870384;679400
6942;Tajikistan;Khujand;40.2675155;69.6452877;144865
6943;Tajikistan;Konibodom;40.2982408;70.419388;50359
6944;East Timor;Dili;-8.5568557;125.5603143;150000
6945;Turkmenistan;Balkanabat;39.5238734;54.3360001;87822
6946;Turkmenistan;Ashgabat;37.9600766;58.3260629;727700
6947;Turkmenistan;Turkmenbasy;40.0336591;52.9759299;68292
6948;Turkmenistan;Dasoguz;41.8368737;59.9651904;166500
6949;Turkmenistan;Tejen;37.3743044;60.5008307;67294
6950;Turkmenistan;Mary;37.6092461;61.8643252;114680
6951;Turkmenistan;Turkmenabat;39.0041313;63.568808;234817
6952;Turkmenistan;Bayramaly;37.6156855;62.1571349;75797
6953;Tunisia;Tunis;36.8064948;10.1815316;693210
6954;Tunisia;Tataouine;32.9210902;10.4508956;62577
6955;Tunisia;Sousse;35.825603;10.608395;164123
6956;Tunisia;Skanes;35.758056;10.7547219;64222
6957;Tunisia;Sfax;34.7478469;10.766163;277278
6958;Tunisia;Gafsa;34.4311398;8.7756556;81232
6959;Tunisia;Gabes;33.888077;10.0975221;110075
6960;Tunisia;Nabeul;36.4550658;10.7154228;56387
6961;Tunisia;Midoun;33.8115848;10.987461;120000
6962;Tunisia;Msaken;35.7255757;10.5802503;64563
6963;Tunisia;Medenine;33.3399221;10.4958678;61705
6964;Tunisia;Jendouba;36.5072263;8.7756556;51408
6965;Tunisia;Zarzis;33.5041035;11.0881494;79316
6966;Tunisia;Houmt Souk;33.8787981;10.850791;62583
6967;Tunisia;La Goulette;36.8200203;10.3020843;79795
6968;Tunisia;Ben Arous;36.7435003;10.2319757;74932
6969;Tunisia;Bizerte;37.2746124;9.8627243;115268
6970;Tunisia;Beja;36.7333193;9.1843676;57233
6971;Tunisia;Ariana;36.8665367;10.1647233;97687
6972;Tunisia;Kairouan;35.6759137;10.0919243;119794
6973;Tunisia;Kasserine;35.1722716;8.8307626;81987
6974;Tunisia;Monastir;35.7642515;10.8112885;71546
6975;Tunisia;La Mohammedia;36.67446;10.15633;66593
6976;Tunisia;Al Marsa;36.87818;10.32466;65640
6977;Tunisia;Hammamet;36.4072574;10.6224706;53733
6978;Tunisia;El Hamma;33.8779023;9.745565;62000
6979;Tunisia;Douane;36.8000608;10.1751261;60192
6980;Turkey;Yuksekova;37.571716;44.282299;71729
6981;Turkey;Yozgat;39.821049;34.808573;87881
6982;Turkey;Viransehir;37.235867;39.762378;154163
6983;Turkey;Van;38.5012085;43.3729793;371713
6984;Turkey;Usak;38.6742286;29.4058825;152862
6985;Turkey;Sanliurfa;37.1674039;38.7955149;449549
6986;Turkey;Turgutlu;38.500161;27.70841;103292
6987;Turkey;Torbali;38.155731;27.364494;50303
6988;Turkey;Tavsanli;39.547;29.4914;52182
6989;Turkey;Tatvan;38.501998;42.281276;73222
6990;Turkey;Tarsus;36.9165612;34.8952102;256482
6991;Turkey;Sorgun;39.812821;35.19038;62862
6992;Turkey;Soma;39.185113;27.608792;65934
6993;Turkey;Soeke;37.751961;27.405666;68230
6994;Turkey;Siverek;37.754104;39.317716;175341
6995;Turkey;Sivas;39.750545;37.0150217;264022
6996;Turkey;Sirnak;37.518974;42.453714;52743
6997;Turkey;Silvan;38.141225;41.012807;65956
6998;Turkey;Silopi;37.2487;42.4713;74798
6999;Turkey;Silifke;36.37633;33.925311;75315
7000;Turkey;Siirt;37.927404;41.941978;114034
7001;Turkey;Seydisehir;37.41926;31.848216;51089
7002;Turkey;Salihli;38.487074;28.138052;88906
7003;Turkey;Reyhanli;36.268523;36.567593;56995
7004;Turkey;Polatli;39.585047;32.144701;93262
7005;Turkey;Patnos;39.233578;42.863303;87451
7006;Turkey;Osmaniye;37.0746279;36.2464002;202837
7007;Turkey;OEdemis;38.2190057;27.9717606;67153
7008;Turkey;Nusaybin;37.0696439;41.213997;88977
7009;Turkey;Nizip;37.009926;37.796949;82308
7010;Turkey;Nigde;37.969774;34.676608;91039
7011;Turkey;Nevsehir;38.624694;34.714151;75527
7012;Turkey;Nazilli;37.909777;28.324294;119370
7013;Turkey;Mus;38.734561;41.491038;82536
7014;Turkey;Midyat;37.415148;41.37343;76268
7015;Turkey;Mercin;36.8121041;34.6414811;537842
7016;Turkey;Menemen;38.610366;27.069658;53489
7017;Turkey;Mardin;37.312903;40.733951;71373
7018;Turkey;Manisa;38.6140337;27.4295624;243971
7019;Turkey;Manavgat;36.786869;31.441282;99254
7020;Turkey;Malatya;38.3553627;38.3335247;441805
7021;Turkey;Kutahya;39.4199547;29.985732;185008
7022;Turkey;Kusadasi;37.857913;27.261015;63177
7023;Turkey;Kozan;37.452122;35.819273;88115
7024;Turkey;Konya;37.8746429;32.4931554;875530
7025;Turkey;Kiziltepe;37.1931114;40.5870361;150174
7026;Turkey;Kirsehir;39.146078;34.1594989;94336
7027;Turkey;Kirikkale;39.8397835;33.5088782;211138
7028;Turkey;Kirikhan;36.49673;36.360703;60916
7029;Turkey;Kilis;36.716477;37.114661;82301
7030;Turkey;Kayseri;38.720489;35.482597;592840
7031;Turkey;Karaman;37.181009;33.222243;120399
7032;Turkey;Agri;39.719074;43.050591;92022
7033;Turkey;Kahta;37.786899;38.619005;73105
7034;Turkey;Kahramanmaras;37.5752755;36.9228223;376045
7035;Turkey;Kadirli;37.3740219;36.097423;70248
7036;Turkey;Izmir;38.423734;27.142826;2500603
7037;Turkey;Isparta;37.7626487;30.553705;172334
7038;Turkey;Iskenderun;36.584673;36.1756161;159965
7039;Turkey;Igdir;39.9200596;44.0436151;75721
7040;Turkey;Gaziantep;37.065953;37.37811;1065975
7041;Turkey;Fethiye;36.659246;29.126347;60437
7042;Turkey;Eskisehir;39.7667061;30.5256311;514869
7043;Turkey;Erzurum;39.9054993;41.2658236;420691
7044;Turkey;Erzincan;39.746797;39.491124;114027
7045;Turkey;Ergani;38.268035;39.761729;52684
7046;Turkey;Eregli;37.512316;34.048806;92117
7047;Turkey;Ercis;39.029069;43.359149;91915
7048;Turkey;Elbistan;38.206537;37.193076;80456
7049;Turkey;Elazig;38.674816;39.222515;298004
7050;Turkey;Dortyol;36.843358;36.221565;56513
7051;Turkey;Dogubayazit;39.547074;44.068778;70171
7052;Turkey;Diyarbakir;37.9249733;40.2109826;644763
7053;Turkey;Denizli;37.7830159;29.0963328;313238
7054;Turkey;Hakkari;37.577427;43.736782;77699
7055;Turkey;Cizre;37.332346;42.185474;80992
7056;Turkey;Ceyhan;37.028765;35.8124309;96303
7057;Turkey;Burdur;37.718336;30.282333;66158
7058;Turkey;Bozuyuk;39.906058;30.039825;55365
7059;Turkey;Bolvadin;38.7126;31.0484;55870
7060;Turkey;Bismil;37.850055;40.668688;74493
7061;Turkey;Bingol;38.885464;40.496625;80568
7062;Turkey;Bergama;39.121449;27.179913;57200
7063;Turkey;Belek;36.85;31.май;73260
7064;Turkey;Batman;37.8895167;41.1292832;381990
7065;Turkey;Balikesir;39.6532976;27.8903423;238151
7066;Turkey;Aydin;37.8380162;27.8455601;163022
7067;Turkey;Antalya;36.8968908;30.7133233;758188
7068;Turkey;Antakya;36.20015;36.176189;210000
7069;Turkey;Ankara;39.9333635;32.8597419;3517182
7070;Turkey;Anamur;36.077286;32.832889;57128
7071;Turkey;Alanya;36.544443;31.995408;112969
7072;Turkey;Aksehir;38.360258;31.417991;64446
7073;Turkey;Aksaray;38.368626;34.0297;152201
7074;Turkey;Akhisar;38.917664;27.83662;84659
7075;Turkey;Ahlat;38.755285;42.487073;64695
7076;Turkey;Afyonkarahisar;38.7568852;30.5387038;146136
7077;Turkey;Adiyaman;37.76365;38.2772592;223744
7078;Turkey;Adilcevaz;38.804925;42.736511;52781
7079;Turkey;Adana;36.9914194;35.3308285;1248988
7080;Turkey;Batikent;39.96833;32.73083;300000
7081;Turkey;Zonguldak;41.453521;31.78938;100229
7082;Turkey;Zile;40.301847;35.886722;55680
7083;Turkey;Zeytinburnu;40.990635;28.89614;288743
7084;Turkey;Korfez;40.776382;29.737718;90580
7085;Turkey;Yalova;40.654895;29.284186;71289
7086;Turkey;UEskuedar;41.032236;29.031938;582666
7087;Turkey;UEnye;41.12724;37.2886359;77585
7088;Turkey;Umraniye;41.0182327;29.1274334;573265
7089;Turkey;Turhal;40.386158;36.087823;110884
7090;Turkey;Trabzon;41.0026969;39.7167633;244083
7091;Turkey;Tokat;40.3234643;36.5521928;129702
7092;Turkey;Tekirdag;40.9780919;27.511674;122287
7093;Turkey;Sisli;41.124309;29.0110762;314684
7094;Turkey;Silivri;41.073678;28.247868;53167
